ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000010.SZ,20000228,7.75,3.4852,3.4852,1.61,48.7068,1262.6556,6.4031,2.6927,2.2425,,,14701.7448,4950.0874,4950.0874,113938.5222,38363.1774
000010.SZ,20000229,8.53,10.839,10.839,5.04,53.6089,1389.7358,7.0475,2.9637,2.4682,,,14701.7448,4950.0874,4950.0874,125405.8831,42224.2455
000010.SZ,20000301,8.9,17.3393,17.3393,4.49,55.9343,1450.0174,7.3532,3.0922,2.5752,,,14701.7448,4950.0874,4950.0874,130845.5287,44055.7779
000010.SZ,20000302,8.72,5.4248,5.4248,0.78,54.803,1420.6912,7.2045,3.0297,2.5231,,,14701.7448,4950.0874,4950.0874,128199.2147,43164.7621
000010.SZ,20000303,8.91,5.3092,5.3092,0.69,55.9971,1451.6466,7.3615,3.0957,2.5781,,,14701.7448,4950.0874,4950.0874,130992.5462,44105.2787
000010.SZ,20000306,8.24,4.2017,4.2017,0.5,51.7864,1342.488,6.8079,2.8629,2.3842,,,14701.7448,4950.0874,4950.0874,121142.3772,40788.7202
000010.SZ,20000307,7.95,2.2224,2.2224,0.26,49.9638,1295.2403,6.5683,2.7622,2.3003,,,14701.7448,4950.0874,4950.0874,116878.8712,39353.1948
000010.SZ,20000308,8.5,2.7101,2.7101,0.39,53.4204,1384.8481,7.0227,2.9533,2.4595,,,14701.7448,4950.0874,4950.0874,124964.8308,42075.7429
000010.SZ,20000309,8.37,1.5384,1.5384,0.39,52.6034,1363.6681,6.9153,2.9081,2.4219,,,14701.7448,4950.0874,4950.0874,123053.604,41432.2315
000010.SZ,20000310,8.11,1.9159,1.9159,0.6,50.9693,1321.308,6.7005,2.8178,2.3466,,,14701.7448,4950.0874,4950.0874,119231.1503,40145.2088
000010.SZ,20000313,8.26,1.6511,1.6511,0.66,51.9121,1345.7465,6.8245,2.8699,2.39,,,14701.7448,4950.0874,4950.0874,121436.412,40887.7219
000010.SZ,20000314,8.39,2.9993,2.9993,1.49,52.7291,1366.9265,6.9319,2.915,2.4276,,,14701.7448,4950.0874,4950.0874,123347.6389,41531.2333
000010.SZ,20000315,8.72,5.4213,5.4213,2.51,54.803,1420.6912,7.2045,3.0297,2.5231,,,14701.7448,4950.0874,4950.0874,128199.2147,43164.7621
000010.SZ,20000316,8.11,2.8676,2.8676,1.06,50.9693,1321.308,6.7005,2.8178,2.3466,,,14701.7448,4950.0874,4950.0874,119231.1503,40145.2088
000010.SZ,20000317,8.44,3.0208,3.0208,1.02,53.0433,1375.0727,6.9732,2.9324,2.4421,,,14701.7448,4950.0874,4950.0874,124082.7261,41778.7377
000010.SZ,20000320,9.07,6.269,6.269,1.96,57.0027,1477.7144,7.4937,3.1513,2.6244,,,14701.7448,4950.0874,4950.0874,133344.8253,44897.2927
000010.SZ,20000321,8.84,3.4191,3.4191,0.83,55.5572,1440.242,7.3037,3.0714,2.5579,,,14701.7448,4950.0874,4950.0874,129963.424,43758.7726
000010.SZ,20000322,8.69,2.7004,2.7004,0.64,54.6145,1415.8035,7.1797,3.0193,2.5144,,,14701.7448,4950.0874,4950.0874,127758.1623,43016.2595
000010.SZ,20000323,9.04,6.0548,6.0548,1.66,56.8142,1472.8267,7.4689,3.1409,2.6157,,,14701.7448,4950.0874,4950.0874,132903.773,44748.7901
000010.SZ,20000324,8.97,5.5266,5.5266,1.29,56.3742,1461.422,7.4111,3.1166,2.5955,,,14701.7448,4950.0874,4950.0874,131874.6509,44402.284
000010.SZ,20000327,9.87,7.4164,7.4164,1.55,62.0305,1608.053,8.1546,3.4292,2.8559,,,14701.7448,4950.0874,4950.0874,145106.2212,48857.3626
000010.SZ,20000328,10.57,11.4446,11.4446,2.28,66.4298,1722.0993,8.733,3.6725,3.0584,,,14701.7448,4950.0874,4950.0874,155397.4425,52322.4238
000010.SZ,20000329,9.92,6.5185,6.5185,0.98,62.3447,1616.1992,8.196,3.4466,2.8703,,,14701.7448,4950.0874,4950.0874,145841.3084,49104.867
000010.SZ,20000330,10.02,3.8545,3.8545,0.52,62.9732,1632.4915,8.2786,3.4814,2.8993,,,14701.7448,4950.0874,4950.0874,147311.4829,49599.8757
000010.SZ,20000331,9.89,4.1991,4.1991,0.6,62.1562,1611.3115,8.1712,3.4362,2.8617,,,14701.7448,4950.0874,4950.0874,145400.2561,48956.3644
000010.SZ,20000403,9.97,3.2674,3.2674,0.49,62.659,1624.3453,8.2373,3.464,2.8848,,,14701.7448,4950.0874,4950.0874,146576.3957,49352.3714
000010.SZ,20000404,9.69,2.5377,2.5377,0.43,60.8993,1578.7268,8.0059,3.3667,2.8038,,,14701.7448,4950.0874,4950.0874,142459.9071,47966.3469
000010.SZ,20000405,9.53,2.584,2.584,0.63,59.8937,1552.6591,7.8737,3.3111,2.7575,,,14701.7448,4950.0874,4950.0874,140107.6279,47174.3329
000010.SZ,20000406,10.35,5.3607,5.3607,1.63,65.0472,1686.2562,8.5512,3.596,2.9948,,,14701.7448,4950.0874,4950.0874,152163.0587,51233.4046
000010.SZ,20000407,10.22,3.6272,3.6272,1.01,64.2302,1665.0762,8.4438,3.5509,2.9572,,,14701.7448,4950.0874,4950.0874,150251.8319,50589.8932
000010.SZ,20000410,10.26,2.6078,2.6078,0.75,64.4816,1671.5931,8.4769,3.5648,2.9687,,,14701.7448,4950.0874,4950.0874,150839.9016,50787.8967
000010.SZ,20000411,10.1,2.4398,2.4398,0.73,63.476,1645.5254,8.3447,3.5092,2.9224,,,14701.7448,4950.0874,4950.0874,148487.6225,49995.8827
000010.SZ,20000412,9.95,2.2204,2.2204,0.67,62.5333,1621.0869,8.2207,3.457,2.879,,,14701.7448,4950.0874,4950.0874,146282.3608,49253.3696
000010.SZ,20000413,9.86,1.94,1.94,0.6,61.9677,1606.4238,8.1464,3.4258,2.853,,,14701.7448,4950.0874,4950.0874,144959.2037,48807.8618
000010.SZ,20000414,9.97,1.699,1.699,0.66,62.659,1624.3453,8.2373,3.464,2.8848,,,14701.7448,4950.0874,4950.0874,146576.3957,49352.3714
000010.SZ,20000417,9.68,1.6717,1.6717,0.77,60.8364,1577.0976,7.9977,3.3632,2.8009,,,14701.7448,4950.0874,4950.0874,142312.8897,47916.846
000010.SZ,20000418,9.77,1.0406,1.0406,0.52,61.402,1591.7607,8.072,3.3945,2.8269,,,14701.7448,4950.0874,4950.0874,143636.0467,48362.3539
000010.SZ,20000419,9.72,1.4693,1.4693,0.86,61.0878,1583.6145,8.0307,3.3771,2.8125,,,14701.7448,4950.0874,4950.0874,142900.9595,48114.8495
000010.SZ,20000420,10.05,2.4993,2.4993,1.6,63.1618,1637.3792,8.3034,3.4918,2.908,,,14701.7448,4950.0874,4950.0874,147752.5352,49748.3784
000010.SZ,20000421,10.16,4.2543,4.2543,2.54,63.8531,1655.3008,8.3942,3.53,2.9398,,,14701.7448,4950.0874,4950.0874,149369.7272,50292.888
000010.SZ,20000424,10.39,3.0375,3.0375,1.39,65.2986,1692.7731,8.5843,3.6099,3.0063,,,14701.7448,4950.0874,4950.0874,152751.1285,51431.4081
000010.SZ,20000425,10.05,1.6652,1.6652,0.68,63.1618,1637.3792,8.3034,3.4918,2.908,,,14701.7448,4950.0874,4950.0874,147752.5352,49748.3784
000010.SZ,20000427,9.55,0.5879,0.5879,0.23,,,11.5393,3.3698,3.3698,,,14701.7448,4950.0874,4950.0874,140401.6628,47273.3347
000010.SZ,20000428,9.31,8.3932,8.3932,3.48,,,11.2493,3.2851,3.2851,,,14701.7448,4950.0874,4950.0874,136873.2441,46085.3137
000010.SZ,20000508,8.85,3.0226,3.0226,0.84,,,10.6934,3.1228,3.1228,,,14701.7448,4950.0874,4950.0874,130110.4415,43808.2735
000010.SZ,20000509,8.41,2.0268,2.0268,0.61,,,10.1618,2.9676,2.9676,,,14701.7448,4950.0874,4950.0874,123641.6738,41630.235
000010.SZ,20000510,8.29,1.5307,1.5307,0.49,,,10.0168,2.9252,2.9252,,,14701.7448,4950.0874,4950.0874,121877.4644,41036.2245
000010.SZ,20000511,8.28,0.966,0.966,0.31,,,10.0047,2.9217,2.9217,,,14701.7448,4950.0874,4950.0874,121730.4469,40986.7237
000010.SZ,20000512,8.29,0.7218,0.7218,0.23,,,10.0168,2.9252,2.9252,,,14701.7448,4950.0874,4950.0874,121877.4644,41036.2245
000010.SZ,20000515,8.1,0.7036,0.7036,0.43,,,9.7872,2.8582,2.8582,,,14701.7448,4950.0874,4950.0874,119084.1329,40095.7079
000010.SZ,20000516,8.3,0.5228,0.5228,0.44,,,10.0289,2.9287,2.9287,,,14701.7448,4950.0874,4950.0874,122024.4818,41085.7254
000010.SZ,20000517,8.35,0.4428,0.4428,0.5,,,10.0893,2.9464,2.9464,,,14701.7448,4950.0874,4950.0874,122759.5691,41333.2298
000010.SZ,20000518,8.65,0.7382,0.7382,1.1,,,10.4518,3.0522,3.0522,,,14701.7448,4950.0874,4950.0874,127170.0925,42818.256
000010.SZ,20000519,8.82,1.0521,1.0521,1.68,,,10.6572,3.1122,3.1122,,,14701.7448,4950.0874,4950.0874,129669.3891,43659.7709
000010.SZ,20000522,8.79,1.5196,1.5196,2.2,,,10.6209,3.1016,3.1016,,,14701.7448,4950.0874,4950.0874,129228.3368,43511.2682
000010.SZ,20000523,8.7,1.3254,1.3254,1.55,,,10.5122,3.0699,3.0699,,,14701.7448,4950.0874,4950.0874,127905.1798,43065.7604
000010.SZ,20000524,8.82,1.9353,1.9353,1.91,,,10.6572,3.1122,3.1122,,,14701.7448,4950.0874,4950.0874,129669.3891,43659.7709
000010.SZ,20000525,8.85,1.4921,1.4921,1.14,,,10.6934,3.1228,3.1228,,,14701.7448,4950.0874,4950.0874,130110.4415,43808.2735
000010.SZ,20000526,9.08,1.8842,1.8842,1.29,,,10.9714,3.204,3.204,,,14701.7448,4950.0874,4950.0874,133491.8428,44946.7936
000010.SZ,20000529,8.95,1.0721,1.0721,0.66,,,10.8143,3.1581,3.1581,,,14701.7448,4950.0874,4950.0874,131580.616,44303.2822
000010.SZ,20000531,9.01,0.7121,0.7121,0.46,,,10.8868,3.1793,3.1793,,,14701.7448,4950.0874,4950.0874,132462.7206,44600.2875
000010.SZ,20000601,8.87,1.002,1.002,0.71,,,10.7176,3.1299,3.1299,,,14701.7448,4950.0874,4950.0874,130404.4764,43907.2752
000010.SZ,20000602,8.93,1.2291,1.2291,1.0,,,10.7901,3.151,3.151,,,14701.7448,4950.0874,4950.0874,131286.5811,44204.2805
000010.SZ,20000605,8.8,1.7044,1.7044,1.44,,,10.633,3.1052,3.1052,,,14701.7448,4950.0874,4950.0874,129375.3542,43560.7691
000010.SZ,20000606,8.92,0.7747,0.7747,0.68,,,10.778,3.1475,3.1475,,,14701.7448,4950.0874,4950.0874,131139.5636,44154.7796
000010.SZ,20000607,9.17,1.3406,1.3406,1.24,,,11.0801,3.2357,3.2357,,,14701.7448,4950.0874,4950.0874,134814.9998,45392.3015
000010.SZ,20000608,9.17,0.9234,0.9234,0.76,,,11.0801,3.2357,3.2357,,,14701.7448,4950.0874,4950.0874,134814.9998,45392.3015
000010.SZ,20000609,8.9,0.9963,0.9963,0.83,,,10.7539,3.1405,3.1405,,,14701.7448,4950.0874,4950.0874,130845.5287,44055.7779
000010.SZ,20000612,9.2,1.0254,1.0254,0.89,,,11.1163,3.2463,3.2463,,,14701.7448,4950.0874,4950.0874,135256.0522,45540.8041
000010.SZ,20000613,9.29,1.1786,1.1786,1.16,,,11.2251,3.2781,3.2781,,,14701.7448,4950.0874,4950.0874,136579.2092,45986.3119
000010.SZ,20000614,9.47,1.7375,1.7375,1.59,,,11.4426,3.3416,3.3416,,,14701.7448,4950.0874,4950.0874,139225.5233,46877.3277
000010.SZ,20000615,9.56,4.6122,4.6122,3.93,,,11.5513,3.3734,3.3734,,,14701.7448,4950.0874,4950.0874,140548.6803,47322.8355
000010.SZ,20000616,9.33,2.8545,2.8545,1.49,,,11.2734,3.2922,3.2922,,,14701.7448,4950.0874,4950.0874,137167.279,46184.3154
000010.SZ,20000619,8.86,2.0897,2.0897,0.92,,,10.7055,3.1263,3.1263,,,14701.7448,4950.0874,4950.0874,130257.4589,43857.7744
000010.SZ,20000620,8.86,1.2279,1.2279,0.49,,,10.7055,3.1263,3.1263,,,14701.7448,4950.0874,4950.0874,130257.4589,43857.7744
000010.SZ,20000621,9.05,0.6246,0.6246,0.25,,,10.9351,3.1934,3.1934,,,14701.7448,4950.0874,4950.0874,133050.7904,44798.291
000010.SZ,20000622,8.89,1.1881,1.1881,0.52,,,10.7418,3.1369,3.1369,,,14701.7448,4950.0874,4950.0874,130698.5113,44006.277
000010.SZ,20000623,8.77,1.0485,1.0485,0.66,,,10.5968,3.0946,3.0946,,,14701.7448,4950.0874,4950.0874,128934.3019,43412.2665
000010.SZ,20000626,8.61,1.4483,1.4483,1.17,,,10.4035,3.0381,3.0381,,,14701.7448,4950.0874,4950.0874,126582.0227,42620.2525
000010.SZ,20000627,8.78,1.1549,1.1549,1.04,,,10.6089,3.0981,3.0981,,,14701.7448,4950.0874,4950.0874,129081.3193,43461.7674
000010.SZ,20000628,8.68,1.3499,1.3499,1.24,,,10.488,3.0628,3.0628,,,14701.7448,4950.0874,4950.0874,127611.1449,42966.7586
000010.SZ,20000629,8.6,1.8824,1.8824,1.52,,,10.3914,3.0346,3.0346,,,14701.7448,4950.0874,4950.0874,126435.0053,42570.7516
000010.SZ,20000630,8.59,1.2317,1.2317,0.89,,,10.3793,3.0311,3.0311,,,14701.7448,4950.0874,4950.0874,126287.9878,42521.2508
000010.SZ,20000703,8.52,1.1167,1.1167,0.79,,,10.2947,3.0064,3.0064,,,14701.7448,4950.0874,4950.0874,125258.8657,42174.7446
000010.SZ,20000704,8.4,1.1143,1.1143,0.83,,,10.1497,2.964,2.964,,,14701.7448,4950.0874,4950.0874,123494.6563,41580.7342
000010.SZ,20000705,8.47,1.2293,1.2293,0.92,,,10.2343,2.9887,2.9887,,,14701.7448,4950.0874,4950.0874,124523.7785,41927.2403
000010.SZ,20000706,8.53,0.4355,0.4355,0.33,,,10.3068,3.0099,3.0099,,,14701.7448,4950.0874,4950.0874,125405.8831,42224.2455
000010.SZ,20000707,8.58,0.7974,0.7974,0.78,,,10.3672,3.0275,3.0275,,,14701.7448,4950.0874,4950.0874,126140.9704,42471.7499
000010.SZ,20000710,8.76,1.2537,1.2537,1.34,,,10.5847,3.0911,3.0911,,,14701.7448,4950.0874,4950.0874,128787.2844,43362.7656
000010.SZ,20000711,8.88,3.0894,3.0894,3.2,,,10.7297,3.1334,3.1334,,,14701.7448,4950.0874,4950.0874,130551.4938,43956.7761
000010.SZ,20000712,9.14,3.0961,3.0961,2.27,,,11.0439,3.2251,3.2251,,,14701.7448,4950.0874,4950.0874,134373.9475,45243.7988
000010.SZ,20000713,9.0,1.8163,1.8163,1.05,,,10.8747,3.1757,3.1757,,,14701.7448,4950.0874,4950.0874,132315.7032,44550.7866
000010.SZ,20000714,8.96,1.1161,1.1161,0.56,,,10.8264,3.1616,3.1616,,,14701.7448,4950.0874,4950.0874,131727.6334,44352.7831
000010.SZ,20000717,9.0,0.5141,0.5141,0.25,,,10.8747,3.1757,3.1757,,,14701.7448,4950.0874,4950.0874,132315.7032,44550.7866
000010.SZ,20000718,9.2,2.084,2.084,1.08,,,11.1163,3.2463,3.2463,,,14701.7448,4950.0874,4950.0874,135256.0522,45540.8041
000010.SZ,20000719,9.22,1.0196,1.0196,0.59,,,11.1405,3.2534,3.2534,,,14701.7448,4950.0874,4950.0874,135550.0871,45639.8058
000010.SZ,20000720,9.13,0.8113,0.8113,0.62,,,11.0318,3.2216,3.2216,,,14701.7448,4950.0874,4950.0874,134226.93,45194.298
000010.SZ,20000721,9.25,1.2606,1.2606,1.14,,,11.1768,3.264,3.264,,,14701.7448,4950.0874,4950.0874,135991.1394,45788.3085
000010.SZ,20000724,9.07,0.5911,0.5911,0.52,,,10.9593,3.2004,3.2004,,,14701.7448,4950.0874,4950.0874,133344.8253,44897.2927
000010.SZ,20000725,9.31,0.8749,0.8749,0.76,,,11.2493,3.2851,3.2851,,,14701.7448,4950.0874,4950.0874,136873.2441,46085.3137
000010.SZ,20000726,9.28,1.6422,1.6422,1.8,,,11.213,3.2745,3.2745,,,14701.7448,4950.0874,4950.0874,136432.1917,45936.8111
000010.SZ,20000727,9.74,6.3025,6.3025,6.08,,,11.7688,3.4369,3.4369,,,14701.7448,4950.0874,4950.0874,143194.9944,48213.8513
000010.SZ,20000728,10.23,3.688,3.688,1.73,,,12.3609,3.6098,3.6098,,,14701.7448,4950.0874,4950.0874,150398.8493,50639.3941
000010.SZ,20000731,10.61,6.8878,6.8878,2.63,,,12.82,3.7439,3.7439,,,14701.7448,4950.0874,4950.0874,155985.5123,52520.4273
000010.SZ,20000801,10.16,2.8464,2.8464,0.73,,,12.2763,3.5851,3.5851,,,14701.7448,4950.0874,4950.0874,149369.7272,50292.888
000010.SZ,20000802,10.29,2.6672,2.6672,0.62,,,12.4334,3.6309,3.6309,,,14701.7448,4950.0874,4950.0874,151280.954,50936.3993
000010.SZ,20000803,10.8,4.8668,4.8668,1.09,,,13.0496,3.8109,3.8109,,,14701.7448,4950.0874,4950.0874,158778.8438,53460.9439
000010.SZ,20000804,11.3,7.3128,7.3128,1.74,,,13.6538,3.9873,3.9873,,,14701.7448,4950.0874,4950.0874,166129.7162,55935.9876
000010.SZ,20000807,11.24,3.7034,3.7034,0.75,,,13.5813,3.9662,3.9662,,,14701.7448,4950.0874,4950.0874,165247.6116,55638.9824
000010.SZ,20000808,11.59,2.8575,2.8575,0.67,,,14.0042,4.0897,4.0897,,,14701.7448,4950.0874,4950.0874,170393.2222,57371.513
000010.SZ,20000809,11.78,5.146,5.146,1.2,,,14.2338,4.1567,4.1567,,,14701.7448,4950.0874,4950.0874,173186.5537,58312.0296
000010.SZ,20000810,11.21,3.1054,3.1054,0.65,,,13.545,3.9556,3.9556,,,14701.7448,4950.0874,4950.0874,164806.5592,55490.4798
000010.SZ,20000811,11.12,3.77,3.77,0.85,,,13.4363,3.9238,3.9238,,,14701.7448,4950.0874,4950.0874,163483.4022,55044.9719
000010.SZ,20000814,11.61,1.2416,1.2416,0.33,,,14.0283,4.0967,4.0967,,,14701.7448,4950.0874,4950.0874,170687.2571,57470.5147
000010.SZ,20000815,11.29,1.7497,1.7497,0.54,,,13.6417,3.9838,3.9838,,,14701.7448,4950.0874,4950.0874,165982.6988,55886.4867
000010.SZ,20000816,11.22,1.2753,1.2753,0.42,,,13.5571,3.9591,3.9591,,,14701.7448,4950.0874,4950.0874,164953.5767,55539.9806
000010.SZ,20000817,11.37,1.1703,1.1703,0.53,,,13.7384,4.012,4.012,,,14701.7448,4950.0874,4950.0874,167158.8384,56282.4937
000010.SZ,20000818,11.48,1.9175,1.9175,1.04,,,13.8713,4.0508,4.0508,,,14701.7448,4950.0874,4950.0874,168776.0303,56827.0034
000010.SZ,20000821,12.05,3.8937,3.8937,2.65,,,14.56,4.252,4.252,,,14701.7448,4950.0874,4950.0874,177156.0248,59648.5532
000010.SZ,20000822,12.25,5.0545,5.0545,2.53,,,14.8017,4.3225,4.3225,,,14701.7448,4950.0874,4950.0874,180096.3738,60638.5707
000010.SZ,20000823,12.83,5.3448,5.3448,2.01,,,15.5025,4.5272,4.5272,,,14701.7448,4950.0874,4950.0874,188623.3858,63509.6213
000010.SZ,20000824,12.8,2.4422,2.4422,0.7,,,15.4662,4.5166,4.5166,,,14701.7448,4950.0874,4950.0874,188182.3334,63361.1187
000010.SZ,20000825,13.33,2.1337,2.1337,0.57,,,16.1066,4.7036,4.7036,,,14701.7448,4950.0874,4950.0874,195974.2582,65984.665
000010.SZ,20000828,13.63,2.3329,2.3329,0.62,,,16.4691,4.8095,4.8095,,,14701.7448,4950.0874,4950.0874,200384.7816,67469.6913
000010.SZ,20000829,13.78,1.6604,1.6604,0.48,,,16.9855,4.8624,4.4484,,,14701.7448,4950.0874,4950.0874,202590.0433,68212.2044
000010.SZ,20000830,13.34,2.0416,2.0416,0.73,,,16.4431,4.7072,4.3063,,,14701.7448,4950.0874,4950.0874,196121.2756,66034.1659
000010.SZ,20000831,13.16,1.624,1.624,0.77,,,16.2213,4.6437,4.2482,,,14701.7448,4950.0874,4950.0874,193474.9616,65143.1502
000010.SZ,20000901,12.54,3.0337,3.0337,1.55,,,15.457,4.4249,4.0481,,,14701.7448,4950.0874,4950.0874,184359.8798,62074.096
000010.SZ,20000904,12.79,1.4194,1.4194,0.66,,,15.7652,4.5131,4.1288,,,14701.7448,4950.0874,4950.0874,188035.316,63311.6178
000010.SZ,20000905,12.78,1.3503,1.3503,0.69,,,15.7529,4.5096,4.1256,,,14701.7448,4950.0874,4950.0874,187888.2985,63262.117
000010.SZ,20000906,12.65,0.9084,0.9084,0.48,,,15.5926,4.4637,4.0836,,,14701.7448,4950.0874,4950.0874,185977.0717,62618.6056
000010.SZ,20000907,12.8,1.6384,1.6384,0.98,,,15.7775,4.5166,4.132,,,14701.7448,4950.0874,4950.0874,188182.3334,63361.1187
000010.SZ,20000908,13.27,1.4505,1.4505,0.87,,,16.3568,4.6825,4.2837,,,14701.7448,4950.0874,4950.0874,195092.1535,65687.6598
000010.SZ,20000911,13.15,1.0176,1.0176,0.75,,,16.2089,4.6401,4.245,,,14701.7448,4950.0874,4950.0874,193327.9441,65093.6493
000010.SZ,20000912,13.19,0.6634,0.6634,0.52,,,16.2582,4.6542,4.2579,,,14701.7448,4950.0874,4950.0874,193916.0139,65291.6528
000010.SZ,20000913,13.24,0.6454,0.6454,0.57,,,16.3199,4.6719,4.2741,,,14701.7448,4950.0874,4950.0874,194651.1012,65539.1572
000010.SZ,20000914,13.32,1.1182,1.1182,1.03,,,16.4185,4.7001,4.2999,,,14701.7448,4950.0874,4950.0874,195827.2407,65935.1642
000010.SZ,20000915,13.85,2.1828,2.1828,2.23,,,17.0718,4.8871,4.471,,,14701.7448,4950.0874,4950.0874,203619.1655,68558.7105
000010.SZ,20000918,13.69,1.6452,1.6452,1.46,,,16.8745,4.8307,4.4193,,,14701.7448,4950.0874,4950.0874,201266.8863,67766.6965
